-0.7804    0.8586 0.0003023 0.0001281         0         0         0         0    0.6663       1.8
-0.7404    0.8259 0.0003607 0.0001797         0         0         0         0     0.666       1.9
-0.6997    0.7895 0.0004372 0.0002678         0         0         0         0    0.6655         2
-0.6523     0.742 0.0004987 0.0003928         0         0         0         0    0.6647       2.1
-0.6026    0.6855 0.0005533 0.0006013         0         0         0         0     0.663       2.2
-0.5492    0.6156 0.0005806 0.0008568         0         0         0         0      0.66       2.3
-0.4998    0.5415 0.0005817  0.001169         0         0         0         0    0.6547       2.4
-0.4517    0.4614 0.0005475  0.001449         0         0         0         0    0.6458       2.5
-0.4084    0.3806 0.0005155  0.001788         0         0         0         0    0.6301       2.6
-0.369    0.2967 0.0004961  0.002453         0         0         0         0    0.5908       2.7
-0.3319    0.2087 0.0004474  0.002699         0         0         0         0    0.5071       2.8
-0.3028    0.1407 0.0003194  0.002148         0         0         0         0    0.3742       2.9
