-0.7354    0.8228  7.43e-05 3.344e-05         0         0         0         0    0.6665       1.8
-0.6896    0.7825 8.171e-05 4.461e-05         0         0         0         0    0.6665       1.9
-0.6433     0.737 8.525e-05 5.908e-05         0         0         0         0    0.6664         2
-0.5886    0.6758 9.487e-05 9.212e-05         0         0         0         0    0.6661       2.1
-0.5297    0.5971 0.0001021  0.000163         0         0         0         0    0.6653       2.2
-0.461    0.4741  0.000118 0.0004566         0         0         0         0    0.6608       2.3
-0.3911      0.23 0.0001149  0.003713         0         0         0         0    0.5286       2.4
-0.3451   0.06719  5.24e-05 0.0009288         0         0         0         0    0.1119       2.5
-0.3164   0.04107 4.699e-05 0.0003634         0         0         0         0   -0.1318       2.6
-0.2943   0.02983 4.758e-05 0.0001918         0         0         0         0  -0.02796       2.7
-0.2739   0.02412 7.741e-05 0.0001201         0         0         0         0   -0.3232       2.8
-0.2587   0.02161 9.986e-05 9.215e-05         0         0         0         0  -0.03469       2.9
-0.2453   0.01902 0.0001647 8.076e-05         0         0         0         0   -0.4083         3
-0.2325   0.02038 0.0001933 8.816e-05         0         0         0         0   -0.2247       3.1
-0.2209   0.02375 0.0003247 9.139e-05         0         0         0         0   -0.1494       3.2
-0.2151   0.02153  0.000451 0.0001495         0         0         0         0    -4.462       3.3
-0.2115   0.02642 0.0005955 0.0002031         0         0         0         0    -6.963       3.4
-0.2064   0.03344  0.001046 0.0003633         0         0         0         0     -14.8       3.5
-0.207   0.05291  0.001332 0.0004855         0         0         0         0    -4.564       3.6
-0.2062   0.06104  0.001611 0.0005458         0         0         0         0    -3.549       3.7
-0.2048   0.06835  0.001934 0.0006692         0         0         0         0     -2.46       3.8
-0.2106   0.08504   0.00219 0.0007618         0         0         0         0     -1.74       3.9
-0.2174    0.1028  0.002704 0.0008989         0         0         0         0    -1.084         4
-0.225    0.1164  0.003156  0.001278         0         0         0         0    -1.008       4.1
-0.2303    0.1424  0.003069  0.001055         0         0         0         0   -0.1842       4.2
-0.2509     0.176  0.003579  0.001231         0         0         0         0   0.09455       4.3
-0.2615    0.1928  0.003693  0.001187         0         0         0         0    0.2064       4.4
-0.279    0.2302  0.004469  0.001536         0         0         0         0     0.356       4.5
-0.2808    0.2332  0.003766  0.001131         0         0         0         0     0.401       4.6
-0.2809     0.239  0.004308  0.001257         0         0         0         0    0.3904       4.7
-0.3102    0.2803  0.004523  0.001344         0         0         0         0    0.4668       4.8
-0.3245    0.3041  0.005096  0.001489         0         0         0         0    0.4967       4.9
-0.3365    0.3322   0.00446  0.001174         0         0         0         0     0.552         5
-0.358    0.3649  0.004164  0.000996         0         0         0         0    0.5871       5.1
-0.3826    0.3859  0.003799 0.0009209         0         0         0         0    0.6025       5.2
-0.3937    0.4059  0.004097 0.0009557         0         0         0         0    0.6089       5.3
-0.4056    0.4161  0.003417 0.0008342         0         0         0         0    0.6169       5.4
-0.4354    0.4695  0.003381 0.0006847         0         0         0         0    0.6351       5.5
-0.433    0.4683  0.003185 0.0006347         0         0         0         0    0.6371       5.6
-0.4485    0.4816  0.003101 0.0006087         0         0         0         0    0.6393       5.7
-0.4752    0.5155  0.002523 0.0004735         0         0         0         0    0.6488       5.8
-0.4991    0.5459   0.00277 0.0005146         0         0         0         0    0.6494       5.9
-0.5068    0.5538  0.002235 0.0003823         0         0         0         0     0.654         6
-0.5166    0.5719  0.002302  0.000365         0         0         0         0    0.6552       6.1
-0.5237    0.5745  0.002176 0.0003633         0         0         0         0    0.6552       6.2
-0.529    0.5869  0.002123 0.0003253         0         0         0         0    0.6568       6.3
-0.5389    0.5963  0.002162 0.0003098         0         0         0         0    0.6574       6.4
