-0.8088    0.8839 0.0005162 0.0001593         0         0         0         0    0.6662       1.8
-0.7752    0.8597  0.000637 0.0002155         0         0         0         0    0.6659       1.9
-0.7398    0.8323 0.0007891 0.0003057         0         0         0         0    0.6655         2
-0.6965    0.7956  0.000964 0.0004664         0         0         0         0    0.6647       2.1
-0.6483    0.7501  0.001216 0.0007599         0         0         0         0    0.6629       2.2
-0.5904    0.6859  0.001556   0.00145         0         0         0         0    0.6581       2.3
-0.5321    0.6065   0.00178  0.002759         0         0         0         0    0.6468       2.4
-0.4683    0.5012  0.001856   0.00451         0         0         0         0    0.6212       2.5
-0.4134     0.392  0.001654  0.005828         0         0         0         0    0.5733       2.6
-0.3675    0.2899  0.001354  0.006041         0         0         0         0    0.4925       2.7
-0.3297    0.2087 0.0009957  0.004654         0         0         0         0    0.3926       2.8
-0.3016    0.1539 0.0007724  0.003346         0         0         0         0    0.2805       2.9
