-0.9915    0.9957 2.519e-06 3.705e-07         0         0         0         0         1       1.8
-0.9913    0.9956 2.612e-06 3.692e-07         0         0         0         0         1       1.9
-0.9868    0.9933 3.972e-06 5.386e-07         0         0         0         0         1         2
-0.9823    0.9909 5.086e-06 6.633e-07         0         0         0         0         1       2.1
-0.9775    0.9884 6.626e-06 8.502e-07         0         0         0         0         1       2.2
-0.9727    0.9858     8e-06     1e-06         0         0         0         0         1       2.3
-0.9674     0.983 9.451e-06 1.163e-06         0         0         0         0         1       2.4
-0.9573    0.9775 1.321e-05 1.601e-06         0         0         0         0         1       2.5
-0.9511    0.9741 1.626e-05 1.931e-06         0         0         0         0         1       2.6
-0.9401     0.968 1.842e-05 2.134e-06         0         0         0         0         1       2.7
-0.9284    0.9614 2.331e-05  2.71e-06         0         0         0         0         1       2.8
-0.916    0.9542 2.567e-05 2.999e-06         0         0         0         0         1       2.9
-0.8981    0.9437 3.345e-05 4.043e-06         0         0         0         0         1         3
-0.8842    0.9353 3.809e-05 4.736e-06         0         0         0         0         1       3.1
-0.8639    0.9227 4.558e-05 5.728e-06         0         0         0         0         1       3.2
-0.8434    0.9098  4.94e-05  6.37e-06         0         0         0         0         1       3.3
-0.8204    0.8947 6.175e-05 8.446e-06         0         0         0         0         1       3.4
-0.7963    0.8783 7.104e-05 1.056e-05         0         0         0         0         1       3.5
-0.7705    0.8601 8.138e-05 1.283e-05         0         0         0         0         1       3.6
-0.7378    0.8359 0.0001031 1.758e-05         0         0         0         0         1       3.7
-0.7096    0.8138 0.0001175 2.282e-05         0         0         0         0         1       3.8
-0.6713    0.7823 0.0001489 3.203e-05         0         0         0         0         1       3.9
-0.6337    0.7486 0.0001927 4.587e-05         0         0         0         0         1         4
-0.5872    0.7031 0.0002002 5.274e-05         0         0         0         0         1       4.1
-0.5387    0.6494  0.000237 8.799e-05         0         0         0         0         1       4.2
-0.4832     0.578 0.0002827 0.0001496         0         0         0         0         1       4.3
-0.4189    0.4705 0.0003271 0.0003153         0         0         0         0         1       4.4
-0.3406    0.2388 0.0003843  0.001866     245.8     17.82     16.15      11.6         1       4.5
-0.3038   0.07972 0.0001874 0.0007654     102.8     6.985      7.55     4.381         1       4.6
-0.2864   0.04885 0.0001516 0.0003971     72.45     4.624     16.15     7.421         1       4.7
-0.273   0.04061 0.0001418 0.0003056     33.65     1.571     11.35     4.647         1       4.8
-0.2613   0.03344 0.0001283 0.0002053      36.9     3.258      5.25     1.814         1       4.9
-0.2524    0.0303  0.000122 0.0001737      39.8      3.05      18.7     11.86         1         5
-0.243   0.02837 0.0001153 0.0001535      13.7    0.5994       4.5     1.987         1       5.1
-0.2354   0.02479 0.0001071 0.0001244      16.4    0.8416       3.6     1.342         1       5.2
-0.2276   0.02273 9.608e-05 0.0001026     14.65    0.6884      2.95     1.007         1       5.3
-0.2216   0.02171 9.623e-05  9.38e-05      25.3     1.851       5.3     1.965         1       5.4
-0.2155   0.02012 9.151e-05 8.244e-05      18.4     1.109      10.9      5.63         1       5.5
-0.2098   0.01916 8.666e-05  7.16e-05      21.3     2.487      13.8     11.39         1       5.6
-0.2047   0.01932 8.527e-05 7.133e-05     29.35     4.013       4.3     1.239         1       5.7
-0.1996   0.01784 8.141e-05 6.146e-05     15.15    0.7849      4.65     2.349         1       5.8
-0.1948   0.01766 7.871e-05 5.877e-05     15.25     1.381      2.55    0.6892         1       5.9
-0.1902   0.01714 7.699e-05 5.523e-05      10.4    0.2335      3.05     1.194         1         6
-0.1859   0.01672 7.507e-05 5.166e-05     13.15    0.7162       3.5     1.077         1       6.1
-0.1818   0.01585 7.141e-05 4.678e-05       7.5      -nan         2    0.5431         1       6.2
-0.1788   0.01573 6.979e-05 4.378e-05      7.25      -nan      2.85     0.866         1       6.3
-0.1746   0.01479 6.813e-05 4.051e-05       7.7     0.313       2.9    0.6964         1       6.4
