-0.9917    0.9958 1.152e-06 1.673e-07         0         0         0         0         1       1.8
-0.9916    0.9957 1.169e-06 1.631e-07         0         0         0         0         1       1.9
-0.9872    0.9934 1.869e-06 2.525e-07         0         0         0         0         1         2
-0.9826    0.9911 2.445e-06 3.179e-07         0         0         0         0         1       2.1
-0.9777    0.9885 3.195e-06  4.03e-07         0         0         0         0         1       2.2
-0.9729    0.9859  4.09e-06 5.027e-07         0         0         0         0         1       2.3
-0.9675    0.9831 4.774e-06 5.761e-07         0         0         0         0         1       2.4
-0.9575    0.9777 6.469e-06 7.756e-07         0         0         0         0         1       2.5
-0.9515    0.9743 7.475e-06 8.768e-07         0         0         0         0         1       2.6
-0.9405    0.9682 9.204e-06   1.1e-06         0         0         0         0         1       2.7
-0.9287    0.9616 1.101e-05 1.315e-06         0         0         0         0         1       2.8
-0.9163    0.9543 1.384e-05 1.657e-06         0         0         0         0         1       2.9
-0.8984    0.9439 1.641e-05 2.004e-06         0         0         0         0         1         3
-0.8843    0.9353  1.87e-05 2.302e-06         0         0         0         0         1       3.1
-0.8638    0.9227 2.224e-05 2.783e-06         0         0         0         0         1       3.2
-0.8432    0.9096 2.409e-05 3.184e-06         0         0         0         0         1       3.3
-0.8205    0.8947  2.89e-05 3.885e-06         0         0         0         0         1       3.4
-0.7969    0.8787 3.451e-05 4.873e-06         0         0         0         0         1       3.5
-0.7696    0.8593 4.015e-05 6.028e-06         0         0         0         0         1       3.6
-0.7367    0.8351  4.68e-05 7.605e-06         0         0         0         0         1       3.7
-0.7077    0.8124 4.903e-05 8.416e-06         0         0         0         0         1       3.8
-0.6696    0.7807 5.856e-05 1.175e-05         0         0         0         0         1       3.9
-0.6326    0.7477 7.324e-05 1.686e-05         0         0         0         0         1         4
-0.5862     0.702 8.813e-05 2.324e-05         0         0         0         0         1       4.1
-0.5402    0.6519 0.0001187 4.024e-05         0         0         0         0         1       4.2
-0.5359    0.6466 0.0001224 4.363e-05         0         0         0         0         1      4.21
-0.5267    0.6357 0.0001196 4.454e-05         0         0         0         0         1      4.22
-0.5255    0.6341 0.0001208 4.697e-05         0         0         0         0         1      4.23
-0.5172    0.6244 0.0001175 4.611e-05         0         0         0         0         1      4.24
-0.5119    0.6171 0.0001121 4.534e-05         0         0         0         0         1      4.25
-0.5108    0.6155 0.0001213 4.735e-05         0         0         0         0         1      4.26
-0.5023    0.6044 0.0001268 5.536e-05         0         0         0         0         1      4.27
-0.4976     0.598 0.0001373 6.246e-05         0         0         0         0         1      4.28
-0.4963    0.5961 0.0001312  5.78e-05         0         0         0         0         1      4.29
-0.4863    0.5823 0.0001383  6.85e-05         0         0         0         0         1       4.3
-0.4813    0.5751 0.0001468 7.171e-05         0         0         0         0         1      4.31
-0.4753    0.5665 0.0001477  7.94e-05         0         0         0         0         1      4.32
-0.4682    0.5551  0.000171 0.0001022         0         0         0         0         1      4.33
-0.4654    0.5512 0.0001564 8.908e-05         0         0         0         0         1      4.34
-0.4588    0.5408 0.0001766 0.0001113         0         0         0         0         1      4.35
-0.4524      0.53 0.0001689 0.0001118         0         0         0         0         1      4.36
-0.4432    0.5155 0.0001668 0.0001124         0         0         0         0         1      4.37
-0.4417    0.5123 0.0001751 0.0001267         0         0         0         0         1      4.38
-0.4341    0.4989 0.0001715 0.0001245         0         0         0         0         1      4.39
-0.4235    0.4787 0.0001883 0.0001585         0         0         0         0         1       4.4
-0.4205    0.4728 0.0002029 0.0001828         0         0         0         0         1      4.41
-0.4087    0.4482 0.0002348 0.0002569         0         0         0         0         1      4.42
-0.4021    0.4333 0.0002361  0.000283      39.9     8.809     40.85     39.87         1      4.43
-0.3892     0.403 0.0002418 0.0004157     34.55     7.613         1         0         1      4.44
-0.3833    0.3835 0.0002438 0.0004243      16.2     3.509         1         0         1      4.45
-0.3816    0.3823  0.000256 0.0004632      13.6     2.927         1         0         1      4.46
-0.366    0.3298 0.0002712  0.000844      64.8     9.732      1.45    0.4743         1      4.47
-0.3635    0.3238   0.00026 0.0007459     35.95     6.254         1         0         1      4.48
-0.3487    0.2589 0.0002816  0.001592     99.85     12.82       1.1    0.3742         1      4.49
-0.3419    0.2296 0.0002591  0.001713     154.9     16.44      9.65      6.85         1       4.5
-0.3379    0.1943 0.0002858  0.002556      79.6     8.975     45.55     36.03         1      4.51
-0.3272    0.1368 0.0001946  0.001487     167.6     13.71        13      7.46         1      4.52
-0.3213    0.1016  0.000196  0.001373     178.5     15.11      43.3     21.22         1      4.53
-0.3193    0.1103 0.0001753   0.00105     200.1     14.79     40.25     17.94         1      4.54
-0.3152   0.07806 0.0001745 0.0009993       112     8.857      59.9        34         1      4.55
-0.3135    0.0846 0.0001554 0.0008277     132.8     9.566     22.15     14.26         1      4.56
-0.3115   0.07287 0.0001518 0.0007848     146.8     12.68      27.4     11.39         1      4.57
-0.3087   0.06629 0.0001551 0.0007468     99.95     5.999        44     18.95         1      4.58
