-0.7577    0.8407 6.559e-05 2.758e-05         0         0         0         0    0.6666       1.8
-0.7148     0.804 6.948e-05 3.491e-05         0         0         0         0    0.6665       1.9
-0.6699    0.7617 7.681e-05 4.876e-05         0         0         0         0    0.6664         2
-0.6185    0.7071 8.302e-05 7.238e-05         0         0         0         0    0.6663       2.1
-0.563    0.6375 9.169e-05 0.0001222         0         0         0         0    0.6658       2.2
-0.5006    0.5391 0.0001015 0.0002752         0         0         0         0    0.6638       2.3
-0.4408    0.4031 0.0001007 0.0008374         0         0         0         0    0.6518       2.4
-0.3893    0.2504 6.443e-05 0.0009889         0         0         0         0    0.6194       2.5
-0.3545    0.1754 4.845e-05 0.0005954         0         0         0         0    0.6053       2.6
-0.3271    0.1306  4.39e-05 0.0004468         0         0         0         0    0.5839       2.7
-0.2996   0.08232  5.69e-05 0.0004786         0         0         0         0    0.4806       2.8
-0.2775    0.0441 7.218e-05 0.0002866         0         0         0         0    0.2448       2.9
