-0.7424    0.8293 4.096e-05 1.278e-05         0         0         0         0    0.6666       1.8
-0.6978    0.7905 3.524e-05 1.227e-05         0         0         0         0    0.6666       1.9
-0.6513    0.7457 2.957e-05 1.188e-05         0         0         0         0    0.6666         2
